0,1,2
purpose,Modernization,-0.10091863572597504
changes,Advisory,-0.1009855717420578
manner,OD,-0.10101253539323807
OD,manner,-0.10101255774497986
accordance,of,-0.10105140507221222
all,vote,-0.10107914358377457
action,of,-0.10109888762235641
participants,,-0.1011151522397995
notified,attributes,-0.10112029314041138
attributes,notified,-0.10112035274505615
notified,"changes,",-0.10116353631019592
request,performing,-0.10131862014532089
performing,request,-0.10131863504648209
CAT,affected,-0.101335309445858
affected,CAT,-0.1013353168964386
initial,Cyber,-0.10133983194828033
valid,Agenda,-0.10134228318929672
audits,Baseline,-0.10134709626436234
changes,an,-0.10136765986680984
an,changes,-0.10136768221855164
recommend,participants,-0.10139579325914383
participants,recommend,-0.10139579325914383
than,throughout,-0.10141415894031525
throughout,than,-0.10141416639089584
evaluation,test,-0.10152150690555573
request,OD’s,-0.1015479788184166
on,OD,-0.10155944526195526
OD,on,-0.10155946016311646
necessary,Modernization,-0.10168150067329407
accurate,which,-0.10179781913757324
which,accurate,-0.10179783403873444
installation,Section,-0.10180313885211945
they,Assessment,-0.1018085777759552
previewing,Team,-0.10183680057525635
document,Changes/Hardware,-0.10184761881828308
than,Approved/Suspended/Cancelled/Superseded),-0.10185695439577103
approved,RFCs,-0.10186120122671127
in,required,-0.10186644643545151
required,in,-0.1018664613366127
The,Baseline,-0.10188888758420944
to,appropriate,-0.10193938761949539
appropriate,to,-0.10193940252065659
relevant,assets,-0.1019706055521965
assets,relevant,-0.1019706204533577
version,"changes,",-0.10201277583837509
necessary,data,-0.10202242434024811
communicates,change,-0.10203000158071518
change,communicates,-0.10203000903129578
accurate,how,-0.10203961282968521
to,Process,-0.10207417607307434
approves,NIH,-0.10209530591964722
NIH,approves,-0.10209532827138901
or,accurate,-0.1021079495549202
accurate,or,-0.1021079570055008
with,goal,-0.10212814807891846
goal,with,-0.10212814807891846
responsible,Process,-0.10213480144739151
perpetual,affected,-0.10219917446374893
affected,perpetual,-0.10219919681549072
affected,Document,-0.10219965875148773
in,annual,-0.10225476324558258
annual,in,-0.10225477814674377
date,formally,-0.10225791484117508
formally,date,-0.10225791484117508
to,"reviews,",-0.10226331651210785
ChM,can,-0.10227089375257492
necessary,Stakeholders.,-0.10227228701114655
necessary,can,-0.10231975466012955
procedural,be,-0.10236359387636185
affected,Program,-0.10238499939441681
responsible,details,-0.10241208225488663
details,responsible,-0.10241208225488663
NIH,applied,-0.10244978964328766
applied,NIH,-0.10244978964328766
about,other,-0.10247889161109924
necessary,Cyber,-0.10251228511333466
perpetual,each,-0.10251640528440475
each,perpetual,-0.10251641273498535
document,changes,-0.10271874070167542
changes,document,-0.10271874815225601
throughout,will,-0.10273956507444382
purpose,"change,",-0.10275609791278839
audits,Tester,-0.10276181995868683
previewing,As,-0.10276663303375244
than,assets,-0.10277407616376877
assets,than,-0.10277408361434937
is,-,-0.10278646647930145
inform,These,-0.10284662991762161
only,goal,-0.10290344059467316
goal,only,-0.10290345549583435
this,with,-0.10292261838912964
with,this,-0.10292262583971024
ensuring,Example,-0.10293980687856674
request,CAT,-0.10294486582279205
CAT,request,-0.10294487327337265
CAT,"tool(s),",-0.10295168310403824
inform,Assessment,-0.1029716283082962
insure,responsible,-0.10300703346729279
responsible,insure,-0.10300703346729279
perpetual,Assessment,-0.10300953686237335
CAT,Document,-0.1030188500881195
an,of,-0.10309109836816788
ensuring,Section,-0.10311384499073029
approved,Testing,-0.10311686992645264
changes,"stakeholders,",-0.10319085419178009
the,Tester,-0.10323763638734818
request,for,-0.10328683257102966
NIH,(Change,-0.10331500321626663
on,Document,-0.10334394872188568
responsible,Stakeholders,-0.10339722782373428
recommend,assessment,-0.10345886647701263
assessment,recommend,-0.10345889627933502
cycle,Modernization,-0.10346716642379761
applied,Testing,-0.10347092896699905
approves,Comments,-0.10352517664432526
implements,behalf,-0.10352765023708344
behalf,implements,-0.10352765023708344
on,Program,-0.10356788337230682
annual,that:,-0.10360196977853775
maintained,changes,-0.1036064550280571
changes,maintained,-0.1036064550280571
NIH,(Approved/NIH,-0.10367003083229065
maintained,purpose,-0.10367684066295624
purpose,maintained,-0.10367685556411743
ensuring,about,-0.10368098318576813
about,ensuring,-0.10368099808692932
to,than,-0.1036924198269844
than,to,-0.1036924496293068
first,3:,-0.10370918363332748
fulfill,OD’s,-0.10372303426265717
notified,of,-0.10375040024518967
approves,must,-0.10382664203643799
must,approves,-0.10382667183876038
with,required,-0.10388743877410889
required,with,-0.10388744622468948
relevant,Modernization,-0.10394983738660812
with,initial,-0.10396142303943634
initial,with,-0.10396143049001694
entails,necessary,-0.10403712093830109
necessary,entails,-0.10403712838888168
and,These,-0.10406731814146042
initial,"reviews,",-0.10415516048669815
approves,well,-0.10417398065328598
above,(Approved/NIH,-0.10417405515909195
an,Assessment,-0.10417930781841278
and,Section,-0.1042257770895958
goal,Program,-0.10428624600172043
an,,-0.10431879013776779
required,Statistical,-0.10432204604148865
approved,initial,-0.10436965525150299
initial,approved,-0.10436967015266418
communicates,how,-0.10438767075538635
manner,"change,",-0.10439556837081909
action,performed,-0.10442090034484863
performed,action,-0.10442091524600983
accurate,"therefore,",-0.10443457216024399
RFC,for,-0.10444797575473785
only,RACI,-0.10449102520942688
first,(ChM),-0.10450896620750427
initial,Reporting,-0.10472583770751953
which,2:,-0.10479330271482468
participants,Changes),-0.104852594435215
policies,Matrix,-0.10488739609718323
CAT,stored,-0.10492506623268127
stored,CAT,-0.10492508113384247
stored,above,-0.10498079657554626
above,stored,-0.10498080402612686
above,Requests,-0.10498722642660141
necessary,Change,-0.105007104575634
procedural,needs.,-0.10521592944860458
an,ensuring,-0.10526938736438751
ensuring,an,-0.10526939481496811
version,RFCs,-0.10528527200222015
responsible,Section,-0.10529428720474243
evaluation,Requests,-0.10534249991178513
requirements,annual,-0.10540949553251266
annual,requirements,-0.10540950298309326
first,well,-0.10542011260986328
applied,Board,-0.10545561462640762
in,IAVA,-0.10547427833080292
entails,Change,-0.10548082739114761
proposed,follows:,-0.10550299286842346
NIH,Office,-0.10555455088615417
appropriate,on,-0.10558024793863297
on,appropriate,-0.10558027029037476
valid,Matrix,-0.10560353100299835
procedural,this,-0.10561104863882065
this,procedural,-0.10561107099056244
in,Office,-0.10561757534742355
throughout,applied,-0.10566674917936325
applied,throughout,-0.10566676408052444
only,Section,-0.10568021237850189
insure,follows:,-0.10570412874221802
applied,Tester,-0.1057327389717102
insure,(Software,-0.10574506968259811
throughout,(ChM),-0.10585279762744904
maintained,basis),-0.10591773688793182
ensuring,1:,-0.1059224009513855
through,Document,-0.10594168305397034
and,,-0.10594884306192398
risk,to,-0.10594967007637024
to,risk,-0.10594968497753143
manner,"tool(s),",-0.10600455105304718
NIH,assessment,-0.10601941496133804
assessment,NIH,-0.10601942986249924
through,Sample,-0.10603141039609909
the,be,-0.1061558723449707
applied,Baseline,-0.10616901516914368
throughout,As,-0.10631038248538971
than,vote,-0.10636164247989655
throughout,Example,-0.10638127475976944
responsible,change(s).,-0.10639916360378265
performing,as,-0.10640683770179749
as,performing,-0.10640684515237808
formally,cycle,-0.10640762001276016
cycle,formally,-0.10640762746334076
date,well,-0.10641547292470932
responsible,needs.,-0.10642490535974503
assessment,(Software,-0.10646649450063705
notified,"stakeholders,",-0.10648532956838608
inform,Change,-0.10650201886892319
responsible,Agenda,-0.1065044105052948
proposed,Strategy,-0.10651025921106339
applied,document,-0.10654693841934204
document,applied,-0.10654695332050323
maintained,that:,-0.10656872391700745
implements,each,-0.1067005842924118
each,implements,-0.106700599193573
a,Change,-0.10672063380479813
all,Manager,-0.10684890300035477
each,Office,-0.10686998814344406
a,needs.,-0.10689141601324081
procedural,which,-0.1069074496626854
which,procedural,-0.1069074496626854
stored,"stakeholders,",-0.10691773146390915
OD,for,-0.10694602131843567
requests,Request,-0.10700540989637375
only,change(s).,-0.10703786462545395
evaluation,CAB,-0.10711527615785599
CAB,evaluation,-0.10711528360843658
date,needs.,-0.10712341964244843
affected,Section,-0.10714129358530045
above,Director,-0.1071905717253685
the,Stakeholders,-0.10724484175443649
appropriate,Example,-0.10725844651460648
CAT,(ChM),-0.10729069262742996
performing,(Software,-0.10730218142271042
request,each,-0.10733713209629059
each,request,-0.10733716189861298
RFC,Change,-0.10734379291534424
inform,ChM,-0.10736996680498123
ChM,inform,-0.10736998170614243
each,II,-0.1074017584323883
details,These,-0.10742417722940445
purpose,attributes,-0.10744435340166092
attributes,purpose,-0.10744436085224152
audits,Comments,-0.107452392578125
requirements,(Change,-0.1075173020362854
the,Accountability,-0.1075456440448761
ensuring,attributes,-0.10757295042276382
attributes,ensuring,-0.10757296532392502
previewing,Document,-0.10759872198104858
first,Requests,-0.10762234032154083
above,Changes/Hardware,-0.1076231449842453
entails,ensuring,-0.1076759472489357
ensuring,entails,-0.1076759472489357
or,participants,-0.10768470168113708
participants,or,-0.10768470913171768
above,ChM,-0.10771829634904861
ChM,above,-0.10771830379962921
which,are,-0.10773410648107529
insure,(Approved/NIH,-0.10773959755897522
behalf,insure,-0.10774695128202438
insure,behalf,-0.10774695873260498
goal,Assessment,-0.10775062441825867
formally,Changes),-0.10778915882110596
action,change,-0.10779884457588196
change,action,-0.10779885202646255
CAT,annual,-0.10790733247995377
annual,CAT,-0.10790733247995377
manner,Baseline,-0.10791535675525665
the,Management,-0.1079569086432457
changes,IAVA,-0.10797270387411118
overall,with,-0.10799182206392288
with,overall,-0.10799182951450348
necessary,Manager,-0.10800693184137344
the,of,-0.10804644227027893
in,Matrix,-0.1080627515912056
version,Modernization,-0.10807478427886963
risk,initial,-0.10809384286403656
initial,risk,-0.10809386521577835
applied,CAB,-0.10811211168766022
CAB,applied,-0.10811211168766022
version,manner,-0.10813609510660172
manner,version,-0.10813609510660172
entails,will,-0.10815181583166122
change,Director,-0.10815857350826263
a,"stakeholders,",-0.1081964448094368
this,(CAB),-0.10823772102594376
is,3,-0.1082388237118721
procedural,Approved/Suspended/Cancelled/Superseded),-0.10827504098415375
changes,Management,-0.10829665511846542
all,action,-0.10838817059993744
action,all,-0.10838817805051804
performed,RACI,-0.10846417397260666
above,previewing,-0.10848688334226608
previewing,above,-0.10848691314458847
CAT,Process,-0.10855668783187866
valid,of,-0.10860934853553772
accordance,Board,-0.10860977321863174
date,Testing,-0.10861340165138245
recommend,are,-0.10862158238887787
requests,Management,-0.10862933844327927
relevant,inform,-0.10866866260766983
inform,relevant,-0.10866867005825043
an,Office,-0.10871745645999908
behalf,Section,-0.10894846171140671
a,3,-0.10895344614982605
accurate,"processes,",-0.10896513611078262
annual,Action,-0.10899375379085541
CAT,Team,-0.10901406407356262
performed,Template,-0.1090194433927536
in,than,-0.10904932022094727
than,in,-0.10904932767152786
attributes,Strategy,-0.10905203223228455
installation,Office,-0.10907193273305893
risk,3,-0.10908482223749161
each,vote,-0.10915175080299377
change,(CAB),-0.10915426164865494
only,NIH,-0.10918277502059937
NIH,only,-0.10918278247117996
purpose,Changes),-0.1092316135764122
CAB,attributes,-0.10937381535768509
attributes,CAB,-0.10937382280826569
above,will,-0.10941855609416962
notified,accordance,-0.10945437848567963
accordance,notified,-0.10945438593626022
applied,II,-0.10949967801570892
types,formally,-0.10953967273235321
formally,types,-0.10953972488641739
on,"tool(s),",-0.10959098488092422
maintained,other,-0.10964103043079376
this,orderly/timely,-0.10965020954608917
participants,"change,",-0.10970024019479752
each,approved),-0.10971102863550186
necessary,Baseline,-0.10978519916534424
purpose,Change,-0.10981127619743347
overall,1:,-0.10984108597040176
attributes,is,-0.10987117886543274
is,attributes,-0.10987118631601334
formally,Baseline,-0.10988114774227142
inform,"presents,",-0.10995084047317505
maintained,Statistical,-0.11001098155975342
assessment,basis),-0.11003430932760239
perpetual,Requests,-0.1100485548377037
accordance,Changes/Hardware,-0.11005010455846786
RFC,needs.,-0.11012203991413116
action,Process,-0.11015339940786362
than,Requests,-0.11015495657920837
behalf,1:,-0.11018113791942596
the,ensuring,-0.11020812392234802
ensuring,the,-0.11020813882350922
ensuring,Reports,-0.11026165634393692
attributes,each,-0.11026296019554138
each,attributes,-0.11026296764612198
action,how,-0.11029879003763199
The,As,-0.11030343919992447
requirements,above,-0.11041474342346191
above,requirements,-0.11041474342346191
only,communicates,-0.11045540869235992
communicates,only,-0.11045540869235992
behalf,(Software,-0.1104883924126625
CAT,necessary,-0.11062587797641754
necessary,CAT,-0.11062587797641754
approved,fulfill,-0.11063522845506668
fulfill,approved,-0.11063523590564728
fulfill,accordance,-0.11065676808357239
accordance,fulfill,-0.11065677553415298
details,document,-0.11068793386220932
document,details,-0.11068794131278992
stored,of,-0.1107567623257637
recommend,assets,-0.11078184843063354
assets,recommend,-0.11078185588121414
must,other,-0.11079452186822891
ensure,Management,-0.11090897768735886
maintained,(ChM),-0.11098524183034897
purpose,These,-0.1109907329082489
communicates,The,-0.11101748794317245
The,communicates,-0.11101748794317245
approves,Assessment,-0.1110331118106842
approves,purpose,-0.11115410178899765
purpose,approves,-0.11115411669015884
performing,overall,-0.11116023361682892
overall,performing,-0.11116023361682892
risk,Changes/Hardware,-0.11117976158857346
ensuring,will,-0.11125263571739197
overall,Advisory,-0.11133857816457748
which,annual,-0.11134081333875656
annual,which,-0.11134081333875656
version,Comments,-0.11140143126249313
formally,Approved/Suspended/Cancelled/Superseded),-0.11146138608455658
action,Action,-0.1114802435040474
above,"I,",-0.11149515211582184
